time,lat,lon,heading,velocity,baroaltitude,geoaltitude,class
"['02:00:10', '02:00:20', '02:00:30', '02:00:40', '02:00:50', '02:01:00', '02:01:10', '02:01:20', '02:01:30', '02:01:40', '02:01:50', '02:02:00', '02:02:10', '02:02:20', '02:02:30', '02:02:40', '02:02:50', '02:03:00', '02:03:10', '02:03:20', '02:03:30', '02:03:40', '02:03:50', '02:04:00', '02:04:10', '02:04:20', '02:04:30', '02:04:40', '02:04:50', '02:05:00', '02:05:10', '02:05:20', '02:05:30', '02:05:40', '02:05:50', '02:06:00', '02:06:10', '02:06:20', '02:06:30', '02:06:40', '02:06:50', '02:07:00', '02:07:10', '02:07:20', '02:07:30', '02:07:40', '02:07:50', '02:08:00', '02:08:10', '02:08:20', '02:08:30', '02:08:40', '02:08:50', '02:09:00', '02:09:10', '02:09:20', '02:09:30', '02:09:40', '02:09:50', '02:10:00', '02:10:10', '02:10:20', '02:10:30', '02:10:40', '02:10:50', '02:11:00', '02:11:10', '02:11:20', '02:11:30', '02:11:40', '02:11:50', '02:12:00', '02:12:10', '02:12:20', '02:12:30', '02:12:40', '02:12:50', '01:44:00', '01:44:10', '01:44:20', '01:44:30', '01:44:40', '01:44:50', '01:45:00', '01:45:10', '01:45:20', '01:45:30', '01:45:40', '01:45:50', '01:46:00', '01:46:10', '01:46:20', '01:46:30', '01:46:40', '01:46:50', '01:47:00', '01:47:10', '01:47:20', '01:47:30', '01:47:40', '01:47:50', '01:48:00', '01:48:10', '01:48:20', '01:48:30', '01:48:40', '01:48:50', '01:49:00', '01:49:10', '01:49:20', '01:49:30', '01:49:40', '01:49:50', '01:50:00', '01:50:10', '01:50:20', '01:50:30', '01:50:40', '01:50:50', '01:51:00', '01:51:10', '01:51:20', '01:51:30', '01:51:40', '01:51:50', '01:52:00', '01:52:10', '01:52:20', '01:52:30', '01:52:40', '01:52:50', '01:53:00', '01:53:10', '01:53:20', '01:53:30', '01:53:40', '01:53:50', '01:54:00', '01:54:10', '01:54:20', '01:54:30', '01:54:40', '01:54:50', '01:55:00', '01:55:10', '01:55:20', '01:55:30', '01:55:40', '01:55:50', '01:56:00', '01:56:10', '01:56:20', '01:56:30', '01:56:40', '01:56:50', '01:57:00', '01:57:10', '01:57:20', '01:57:30', '01:57:40', '01:57:50', '01:58:00', '01:58:10', '01:58:20', '01:58:30', '01:58:40', '01:58:50', '01:59:00', '01:59:10', '01:59:20', '01:59:30', '01:59:40', '01:59:50']","[41.05483461 41.04449768 41.0329085  41.02406358 41.00406358 41.02406358
 41.0585064  40.99468038 40.94869202 41.02869202 40.93032483 40.96032483
 40.92593146 40.92593146 40.9071228  40.9171228  40.88161373 40.88161373
 40.88161373 40.94161373 40.89161373 40.88161373 40.94161373 40.81006294
 40.80428173 40.79128357 40.83012112 40.81894858 40.74850769 40.80512024
 40.74512024 40.71635328 40.7151825  40.69703411 40.67703411 40.75703411
 40.67911149 40.73911149 40.73911149 40.67911149 40.67911149 40.67911149
 40.67911149 40.638323   40.688323   40.638323   40.628323   40.628323
 40.628323   40.608323   40.628323   40.638323   40.628323   40.638323
 40.638323   40.608323   40.608323   40.628323   40.628323   40.628323
 40.628323   40.688323   40.638323   40.638323   40.628323   40.638323
 40.628323   40.628323   40.628323   40.628323   40.638323   40.628323
 40.628323   40.628323   40.678413   40.628323   40.688323   41.92217224
 41.94397827 41.90583008 41.8980993  41.9098999  41.88166016 41.89389214
 41.88653689 41.93922974 41.86935911 41.87114807 41.92114807 41.85673472
 41.90219666 41.82915039 41.83061892 41.8159668  41.80418598 41.79687805
 41.847677   41.78035278 41.8313201  41.77238207 41.76563199 41.80693604
 41.73766283 41.70998171 41.72397647 41.71429749 41.68473022 41.69603271
 41.69775883 41.67927856 41.67225694 41.6637146  41.65740677 41.70810486
 41.63867493 41.6311676  41.63682195 41.67672012 41.62672012 41.61210271
 41.66210271 41.63902832 41.58902832 41.61425264 41.56416264 41.56416264
 41.56416264 41.53120365 41.59120365 41.57361389 41.52013489 41.47663086
 41.49663086 41.49225708 41.53017367 41.51275479 41.51758362 41.42820101
 41.44234009 41.47841321 41.43343522 41.42080017 41.46583848 41.45131418
 41.37986233 41.37807007 41.36928624 41.35509033 41.40518033 41.35509033
 41.32352539 41.30905638 41.31905638 41.297782   41.27914734 41.32207275
 41.32207275 41.26207275 41.28650452 41.21935021 41.22436912 41.20059509
 41.18869324 41.18869324 41.16334787 41.15605469 41.15291687 41.14193054
 41.12012024 41.11860244 41.09845405 41.08711548 41.0865745 ]","[33.85781608 33.88343975 33.91231076 33.93434584 33.88414584 33.93434584
 33.99450449 34.03971193 34.0215332  34.0685332  34.06691839 34.12491839
 34.17748077 34.17748077 34.22377178 34.23157178 34.28653256 34.28653256
 34.28653256 34.28333256 34.29433256 34.28653256 34.28333256 34.46231381
 34.50875323 34.54059277 34.55674232 34.58395845 34.61262676 34.61760547
 34.62080547 34.69140372 34.69435283 34.74808319 34.69788319 34.74488319
 34.81712227 34.81392227 34.81392227 34.81712227 34.81712227 34.81712227
 34.81712227 35.05463641 35.04363641 35.05463641 35.04683641 35.04683641
 35.04683641 34.99663641 35.04683641 35.05463641 35.04683641 35.05463641
 35.05463641 34.99663641 34.99663641 35.04683641 35.04683641 35.04683641
 35.04683641 35.04363641 35.05463641 35.05463641 35.04683641 35.05463641
 35.04683641 35.04683641 35.04683641 35.04683641 35.05463641 35.04683641
 35.04683641 35.04683641 35.03963641 35.04683641 35.04363641 31.00410489
 31.09262941 31.06521634 31.09400464 31.17477997 31.15522933 31.23439473
 31.26192443 31.28581281 31.32547906 31.36372954 31.35272954 31.41689013
 31.42276738 31.47397014 31.51321212 31.52265955 31.56583692 31.59269739
 31.62320544 31.65318462 31.68284779 31.72642353 31.75095115 31.77127118
 31.80817488 31.78563232 31.85754948 31.89251179 31.8770186  31.95861703
 31.99603569 32.01854245 32.04380607 32.07447285 32.09714086 32.12732809
 32.16429857 32.19120259 32.21454865 32.23963746 32.25063746 32.30269477
 32.29169477 32.37414594 32.38514594 32.42285215 32.43005215 32.43005215
 32.43005215 32.54643058 32.54323058 32.60510852 32.6283433  32.61747215
 32.66767215 32.72584696 32.75733623 32.77963635 32.80130187 32.78692116
 32.85756084 32.89922445 32.93115106 32.97185332 32.97565757 33.0166008
 33.04950221 33.05394146 33.10725168 33.10974701 33.10254701 33.10974701
 33.21723545 33.22010967 33.22790967 33.27915839 33.29249736 33.33183887
 33.33183887 33.33503887 33.42101123 33.44239555 33.46286728 33.49025127
 33.52058574 33.52058574 33.58521781 33.60371562 33.64477979 33.67242871
 33.69435283 33.7311584  33.74888913 33.77729961 33.8114335 ]","[128.00485739 128.00485739 127.95096903 127.95096903 137.95096903
 127.95096903 107.95096903 221.95096903 137.89727103 107.89727103
 138.05225299 222.05225299 128.05225299 128.05225299 128.25424946
 222.20016909 128.20016909 128.24673956 128.24673956 108.24673956
 222.24673956 128.18571955 108.18571955 128.18571955 222.33913204
 222.29305989 108.40115264 108.45548339 128.40935852 108.40935852
 128.46394688 127.12876606 127.12876606 121.99112992 131.99112992
  98.43494882 118.43494882  98.43494882  96.31385243 116.31385243
 116.31385243 116.31385243 116.31385243 210.31385243  96.2201937
 210.2201937  116.2201937  116.2201937  116.2201937  126.2201937
 116.2201937  210.2201937  116.2201937  210.2201937  210.2201937
 126.2201937  126.2201937  116.2201937  116.2201937  116.2201937
 116.2201937   96.2201937  210.2201937  210.2201937  116.2201937
 210.2201937  116.2201937  116.2201937  116.2201937  116.2201937
 210.2201937  116.2201937  116.2201937  116.2201937   47.2201937
 116.2201937   96.2201937  129.77372088 213.66882099 129.66882099
 129.77372088 119.73610254 129.73610254 119.73610254 119.80305091
  99.80305091 119.90734355 213.94515602  99.94515602 213.94515602
  99.94515602 119.90734355 213.93595727 120.00191978 120.00191978
 120.00191978 100.14320279 120.14320279 100.07751372 214.21939593
 214.21939593 100.32313683 120.32313683 130.32313683 120.32313683
 120.28480934 130.28480934 120.28480934 214.42673878 120.38824999
 120.38824999 120.34989984 120.45304168 100.45304168 120.38824999
 120.38824999 214.49155202 100.49155202 214.53020139 214.49155202
 100.49155202 100.49155202 214.49155202  51.6724736  120.6724736
 120.6724736  120.6724736  120.70010288 100.70010288 100.70010288
 214.70010288 130.70010288 120.84448835 214.77949631 100.77949631
  51.77949631 100.77949631 130.89968361 120.83430653  51.87464683
 215.02120602 217.0490716  104.62356479 105.64512664 127.38497058
 128.7755503  222.67472345 128.7300173   59.7300173  128.7300173
 222.7300173  128.7300173  222.7300173  222.7300173  128.26947224
 108.26947224 108.26947224 128.26947224 107.69439159 127.69439159
 221.38497058 127.48661962 127.48661962 127.43387686 127.53520784
 127.58808137 221.74254662 221.79592599 127.74254662 221.64114232
 127.79592599 127.8494947  221.90325367]","[236.37485907 236.37485907 236.82917928 236.82917928 156.82917928
 236.82917928 356.82917928 349.82917928 157.28372587 357.28372587
 157.07070897 350.07070897 237.07070897 237.07070897 237.55617153
 351.00943736 238.00943736 238.70600561 238.70600561 358.70600561
 351.70600561 240.30917234 360.30917234 240.30917234 353.09965076
 352.40274387 358.49723222 358.04482323 237.34749372 357.34749372
 236.89512036 237.22662995 237.22662995 239.65156269 159.65156269
 361.91717775 241.91717775 361.91717775 363.72468777 243.72468777
 243.72468777 243.72468777 243.72468777 356.72468777 365.20623554
 358.20623554 245.20623554 245.20623554 245.20623554 165.20623554
 245.20623554 358.20623554 245.20623554 358.20623554 358.20623554
 165.20623554 165.20623554 245.20623554 245.20623554 245.20623554
 245.20623554 365.20623554 358.20623554 358.20623554 245.20623554
 358.20623554 245.20623554 245.20623554 245.20623554 245.20623554
 358.20623554 245.20623554 245.20623554 245.20623554 240.20623554
 245.20623554 365.20623554 164.59230769 357.41871119 164.41871119
 164.59230769 245.07647517 165.07647517 245.07647517 245.73460286
 365.73460286 245.90933085 358.42568551 365.42568551 358.42568551
 365.42568551 245.90933085 360.05193864 247.71114141 247.71114141
 247.71114141 367.40450745 247.40450745 366.7445469  359.43878712
 359.43878712 366.61702417 246.61702417 166.61702417 246.61702417
 247.09950315 167.09950315 247.09950315 359.79613411 247.27828977
 247.27828977 247.76056561 247.93989886 367.93989886 247.27828977
 247.27828977 360.45794639 367.45794639 359.97611518 360.45794639
 367.45794639 367.45794639 360.45794639 241.67558303 246.67558303
 246.67558303 246.67558303 243.42446482 363.42446482 363.42446482
 356.42446482 163.42446482 243.12591093 355.46225031 362.46225031
 237.46225031 362.46225031 161.01988217 240.35593569 234.87519411
 352.57867532 351.85174007 358.05251517 357.93762501 237.24051932
 236.48477415 349.23752801 235.7862956  230.7862956  235.7862956
 348.7862956  235.7862956  348.7862956  348.7862956  235.25651682
 355.25651682 355.25651682 235.25651682 356.80393172 236.80393172
 350.24051932 237.47755172 237.47755172 237.93403387 238.17145465
 237.71539304 350.49862213 350.04342595 237.49862213 350.25955167
 237.04342595 236.58845366 349.13370646]","[22555.2  22555.2  22555.2  22555.2  11287.6  22555.2  11227.6  11125.6
 11287.6  11227.6  11287.6  11125.6  22555.2  22555.2  22555.2  11125.6
 22555.2  22555.2  22555.2  11227.6  11125.6  22555.2  11227.6  22555.2
 11125.6  11125.6  11227.6  11227.6  22555.2  11227.6  22555.2  22555.2
 22555.2  22555.2  11287.6  11227.6  22555.2  11227.6  11227.6  22555.2
 22555.2  22555.2  23759.16 11125.6  11227.6  11125.6  22555.2  22555.2
 22555.2  11287.6  22555.2  11125.6  22555.2  11125.6  11125.6  11287.6
 11287.6  22555.2  22555.2  22555.2  22555.2  11227.6  11125.6  11125.6
 22555.2  11125.6  22555.2  22555.2  22555.2  22555.2  11125.6  22555.2
 22555.2  22555.2  11876.6  22555.2  11227.6  11287.6  11125.6  11287.6
 11287.6  22555.2  11287.6  22555.2  22555.2  11227.6  22555.2  11125.6
 11227.6  11125.6  11227.6  22555.2  11125.6  22555.2  22555.2  22555.2
 11227.6  22555.2  11227.6  11125.6  11125.6  11227.6  22555.2  11287.6
 22555.2  22555.2  11287.6  22555.2  11125.6  22555.2  22555.2  22555.2
 22555.2  11227.6  22555.2  22555.2  11125.6  11227.6  11125.6  11125.6
 11227.6  11227.6  11125.6  11876.6  22555.2  22555.2  22555.2  22555.2
 11227.6  11227.6  11125.6  11287.6  22555.2  11125.6  11227.6  11876.6
 11227.6  11287.6  22555.2  11876.6  11125.6  11125.6  11227.6  11227.6
 22555.2  22555.2  11125.6  22555.2  11876.6  22555.2  11125.6  22555.2
 11125.6  11125.6  22555.2  11227.6  11227.6  22555.2  11227.6  22555.2
 11125.6  22555.2  22555.2  22555.2  22555.2  22555.2  11125.6  11125.6
 22555.2  11125.6  22555.2  22555.2  11125.6 ]","[11427.14 11427.14 11427.14 11427.14 11607.14 11427.14 11307.14  9871.14
 11607.14 11307.14 11607.14  9871.14 11427.14 11427.14 11434.76  9878.76
 11434.76 11434.76 11434.76 11314.76  9878.76 11434.76 11314.76 11434.76
  9878.76  9878.76 11314.76 11314.76 11434.76 11314.76 11442.38 11442.38
 11442.38 11442.38 11622.38 11322.38 11442.38 11322.38 11322.38 11442.38
 11442.38 11442.38 11442.38  9886.38 11314.76  9878.76 11434.76 11434.76
 11434.76 11614.76 11434.76  9878.76 11434.76  9878.76  9878.76 11614.76
 11614.76 11434.76 11434.76 11434.76 11434.76 11314.76  9878.76  9878.76
 11434.76  9878.76 11434.76 11434.76 11434.76 11434.76  9878.76 11434.76
 11434.76 11434.76 11873.76 11434.76 11314.76 11523.32  9787.32 11523.32
 11523.32 11343.32 11523.32 11343.32 11343.32 11230.94 11350.94  9794.94
 11230.94  9794.94 11230.94 11350.94  9794.94 11350.94 11350.94 11350.94
 11230.94 11350.94 11230.94  9802.56  9802.56 11238.56 11358.56 11538.56
 11358.56 11366.18 11546.18 11366.18  9810.18 11366.18 11366.18 11373.8
 11373.8  11253.8  11373.8  11373.8   9817.8  11253.8   9817.8   9817.8
 11253.8  11253.8   9817.8  11820.42 11381.42 11381.42 11381.42 11389.04
 11269.04 11269.04  9833.04 11569.04 11396.66  9840.66 11276.66 11835.66
 11276.66 11576.66 11396.66 11843.28  9848.28  9848.28 11284.28 11284.28
 11404.28 11411.9   9848.28 11404.28 11843.28 11404.28  9848.28 11404.28
  9848.28  9848.28 11411.9  11291.9  11291.9  11411.9  11299.52 11419.52
  9863.52 11419.52 11419.52 11419.52 11427.14 11427.14  9871.14  9871.14
 11427.14  9871.14 11427.14 11427.14  9871.14]",0
