icao24,time,lat,lon,heading,velocity,baroaltitude,geoaltitude,label
1495,1638830200,51.39605712890625,10.231092298353039,117.03297363741987,253.5415738281337,11887.2,11620.5,1
1495,1638830930,50.61708611957097,12.561604267842062,118.79004004307005,248.8893682717641,12496.8,12245.340000000002,1
1495,1638831190,50.33120882713188,13.36598164326436,119.45840478666516,255.23889043035305,12489.18,12230.1,1
1495,1638831320,50.18399047851562,13.770278127569899,119.71624056975362,255.29954082553039,12496.8,12237.72,1
1495,1638830480,51.10148620605469,11.13731590477196,117.636352290347,258.4096814514129,12496.8,12237.72,1
1495,1638830710,50.853515625,11.876814558699325,118.32426011837849,254.80354713440047,12496.8,12245.340000000002,1
1495,1638831430,50.05915832519531,14.10832455283717,119.97773052866488,251.21781228033225,12611.1,12352.02,1
1495,1638830630,50.93975830078125,11.622273213154562,118.0656814032192,254.77082744426826,12496.8,12245.340000000002,1
1495,1638831060,50.47584663003179,12.962159852723818,119.17948077367343,252.18515032516584,12496.8,12245.340000000002,1
1495,1638831040,50.49740031614142,12.901512352195946,119.1342921972262,251.48525352894416,12496.8,12245.340000000002,1
1495,1638830590,50.98274230957031,11.49437156883446,117.90325367470925,256.1337064579629,12489.18,12237.72,1
1495,1638830360,51.22801208496094,10.751606709248312,117.39611933702871,253.78988220714345,12207.24,11940.54,1
1495,1638830620,50.95065307617188,11.589982316300675,118.01134609877852,255.22489213854337,12496.8,12245.340000000002,1
1495,1638831400,50.09303283691406,14.01682000411184,119.86089385318071,252.1095794806911,12489.18,12230.1,1
1495,1638830270,51.3226318359375,10.459365844726562,117.28636280995,255.85405705505497,11887.2,11612.88,1
1495,1638830220,51.37532043457031,10.295822555954393,117.1364316680686,253.7758039879473,11887.2,11620.5,1
1495,1638830700,50.86422729492188,11.845340213260135,118.32426011837849,254.80354713440047,12496.8,12245.340000000002,1
1495,1638831270,50.24052506786282,13.615697912267734,119.55885669243469,255.492282317422,12496.8,12237.72,1
1495,1638830730,50.83158874511719,11.94102519267314,118.48110318309256,254.5957316622144,12496.8,12252.96,1
1495,1638831150,50.37603863215042,13.24134620460304,119.31355358940456,254.28577155171936,12496.8,12237.72,1
1495,1638830210,51.38547735699152,10.264129638671877,117.03297363741987,253.5415738281337,11887.2,11620.5,1
1495,1638831540,49.93425789525954,14.442493335620775,120.26481864087046,253.14042830032216,12496.8,12245.340000000002,1
1495,1638830660,50.907665188029654,11.717147827148438,118.12021068214516,254.31699269101415,12496.8,12245.340000000002,1
1495,1638830670,50.896728515625,11.749581001900339,118.12021068214516,254.31699269101415,12496.8,12245.340000000002,1
1495,1638831030,50.50877380371094,12.869399221319899,119.03181341630415,251.23519407853215,12496.8,12237.72,1
1495,1638830380,51.20750427246094,10.814555400126688,117.44965686008707,253.33324546972062,12291.06,12024.36,1
1495,1638830790,50.76676940917969,12.129945497255068,118.54537198598035,252.99401910699882,12489.18,12245.34,1
1495,1638831490,49.99137749106196,14.29039207664696,120.16414648706736,252.88154022911246,12489.18,12230.1,1
1495,1638830390,51.19679260253906,10.847291688661318,117.44965686008707,253.33324546972062,12321.54,12054.84,1
1495,1638831180,50.34201049804688,13.33610133120888,119.45840478666516,255.23889043035305,12496.8,12237.72,1
1495,1638830550,51.02739754369704,11.360855102539062,117.90929028386827,254.98368985992585,12504.42,12260.58,1
1495,1638830140,51.45767987784693,10.03814697265625,117.3999032659959,252.63967201132007,11887.2,11620.5,1
1495,1638830130,51.46792602539063,10.006095267630911,115.78379351546936,253.09651443515202,11887.2,11620.5,1
1495,1638831090,50.44276428222656,13.055010343852794,119.2244191902009,252.88520312001685,12489.18,12230.1,1
1495,1638830170,51.42644332627118,10.135650634765623,116.98211954856151,252.8496185052905,11887.2,11620.5,1
1495,1638830890,50.6600538350768,12.438305004222975,118.68614757373943,248.64202011359544,12496.8,12245.340000000002,1
1495,1638830650,50.91832565048993,11.685638427734375,118.12021068214516,254.31699269101415,12496.8,12245.340000000002,1
1495,1638830160,51.437057236493644,10.102386474609377,117.08590755157995,253.0834433610676,11887.2,11620.5,1
1495,1638831340,50.1610107421875,13.83279900801809,119.77357222068993,254.85287840642604,12496.8,12237.72,1
1495,1638830300,51.29141235351562,10.556228225295607,117.23364303093443,256.311365507495,11902.44,11628.12,1
1495,1638831280,50.22921752929688,13.646826493112664,119.65910923599512,255.746457970919,12496.8,12237.72,1
1495,1638830910,50.63832092285156,12.500779001336348,118.68614757373943,248.64202011359544,12496.8,12245.340000000002,1
1495,1638830290,51.301729881157314,10.524215698242188,117.23364303093443,256.311365507495,11887.2,11620.5,1
1495,1638831580,49.88832092285156,14.564040334601149,120.4241889298806,252.95635733188183,12489.18,12237.72,1
1495,1638830760,50.79924502615201,12.035369873046875,118.43442208749272,253.8983104661708,12496.8,12245.340000000002,1
1495,1638831330,50.17295837402344,13.800345972964635,119.77357222068993,254.85287840642604,12489.18,12230.1,1
1495,1638830750,50.8101848020392,12.003402709960938,118.43442208749272,253.8983104661708,12496.8,12252.96,1
1495,1638830150,51.44729872881357,10.070343017578123,117.24276764303578,252.86060840605992,11887.2,11620.5,1
1495,1638831110,50.420123601363876,13.118269636824325,119.26910946353635,253.58541062153873,12489.18,12230.1,1
1495,1638830310,51.28097534179688,10.588444890202704,117.28636280995,255.85405705505497,11955.78,11681.46,1
1495,1638831480,50.002875893802965,14.259660050675675,120.06326830749936,252.62343446815098,12489.18,12230.1,1
1495,1638830900,50.64935302734375,12.469121029502466,118.68614757373943,248.64202011359544,12489.18,12237.72,1
1495,1638831390,50.10454598119704,13.98574416701858,119.96218409641777,252.36611341774554,12496.8,12237.72,1
1495,1638830540,51.036707991260606,11.332855224609375,117.8494946988788,256.58845365714086,12496.8,12252.96,1
1495,1638831100,50.43145751953125,13.086668315686676,119.2244191902009,252.88520312001685,12496.8,12237.72,1
1495,1638830530,51.04701232910156,11.301739666913006,117.7904424794521,258.19349344692114,12489.18,12245.34,1
1495,1638830980,50.563411389367076,12.714596310177365,118.8830261147176,250.28691929287945,12489.18,12237.72,1
1495,1638830560,51.01542663574219,11.396756558804901,117.90929028386827,254.98368985992585,12504.42,12252.96,1
1495,1638830830,50.72406316207627,12.25372314453125,118.5820485379568,248.39549110013985,12489.18,12237.72,1
1496,1638830360,49.00772870597193,10.687601189864306,107.38697217691556,266.8422565281609,11277.6,11056.62,1
1496,1638831540,48.10313415527344,14.669563293457033,110.40020939484249,265.65242606625907,11277.6,11033.76,1
1496,1638830620,48.8173828125,11.590646597055287,108.05367582131176,268.9184353466668,11277.6,11049.0,1
1496,1638830600,48.832412978350106,11.520827443976149,107.98326313257289,268.2700915297052,11277.6,11049.0,1
1496,1638831060,48.48344421386719,13.085843599759615,109.15110876839243,260.3106973675524,11269.98,11041.38,1
1496,1638830980,48.54448738744704,12.819816187808387,109.00362274941105,262.25545801729976,11269.98,11049.0,1
1496,1638830530,48.88449096679688,11.276620718149035,107.74048853537224,268.4441550629133,11277.6,11056.62,1
1496,1638830800,48.68138122558594,12.212360088641827,108.54033640397259,265.33393760480647,11277.6,11049.0,1
1496,1638831080,48.46769714355469,13.15331092247596,109.33292826152383,259.50882696565884,11277.6,11049.0,1
1496,1638831180,48.390632241459215,13.482898912931745,109.47788296503357,259.1945316814081,11269.98,11033.760000000002,1
1496,1638831200,48.37504577636719,13.549100435697115,109.58502328850432,259.36652287749723,11277.6,11041.38,1
1496,1638830490,48.91360473632813,11.138869065504807,107.74048853537224,268.4441550629133,11277.6,11056.62,1
1496,1638831450,48.176724708686436,14.371924149362664,110.13630342824814,263.0092119927573,11277.6,11033.76,1
1496,1638831190,48.3830442266949,13.515207391036189,109.47788296503357,259.1945316814081,11269.98,11033.760000000002,1
1496,1638830230,49.10078430175781,10.231792743389422,107.11082960232416,267.51978369028865,11277.6,11056.62,1
1496,1638830300,49.05061340332031,10.478844275841343,107.32792177724123,269.45081864164695,11269.98,11049.000000000002,1
1496,1638831580,48.06939697265625,14.804763793945312,110.38824999447378,267.2782897705694,11277.6,11033.76,1
1496,1638830790,48.68903208587129,12.17791105571546,108.50507826098871,265.8217323109521,11277.6,11049.0,1
1496,1638830710,48.74931335449219,11.904179499699518,108.26079805371543,267.6122656145403,11277.6,11049.0,1
1496,1638831400,48.21748352050781,14.205322265624998,110.04095181220428,261.2063763662872,11269.98,11026.14,1
1496,1638830930,48.58293953588454,12.651118228310034,108.82471001824007,263.06203473536505,11269.98,11041.38,1
1496,1638830280,49.06507873535156,10.407785268930287,107.22343619113148,269.2980443653321,11269.98,11049.000000000002,1
1496,1638831040,48.4984130859375,13.020629882812498,109.07709131980774,261.28286128524775,11269.98,11041.38,1
1496,1638831210,48.36749577926377,13.58098080283717,109.47788296503357,259.1945316814081,11277.6,11041.38,1
1496,1638831120,48.436998270325745,13.285217285156248,109.33292826152383,259.50882696565884,11277.6,11049.0,1
1496,1638831440,48.185011007018005,14.338025544819072,110.13630342824814,263.0092119927573,11269.98,11026.14,1
1496,1638830330,49.02919006347656,10.583355243389422,107.39332214691204,268.4688008296276,11277.6,11056.62,1
1496,1638830660,48.78739929199219,11.729243351862982,108.19348700341324,270.21633263134737,11277.6,11049.0,1
1496,1638830460,48.9356689453125,11.03386512169471,107.597554914918,267.15151713891066,11277.6,11056.62,1
1496,1638831490,48.14433288574219,14.503532409667967,110.24145247429328,263.1867549310492,11277.6,11033.76,1
1496,1638831310,48.28884887695313,13.910522460937498,109.79887635452494,259.71322064418626,11277.6,11041.38,1
1496,1638830990,48.53677368164063,12.853651780348553,108.93378007042713,261.60172927135187,11269.98,11041.38,1
1496,1638831150,48.41386180813029,13.384166516755755,109.37060073474049,259.023448017325,11269.98,11033.760000000002,1
1496,1638830430,48.957219527939614,10.930818256578947,107.597554914918,267.15151713891066,11277.6,11056.62,1
1496,1638830550,48.86960821636652,11.346491763466284,107.84500707216871,268.60135624403654,11269.98,11049.000000000002,1
1496,1638830870,48.62850952148438,12.449129544771633,108.71858897867985,262.89648800264456,11277.6,11049.0,1
1496,1638831360,48.24916076660156,14.074753981370193,110.05101547360776,259.58020464043733,11277.6,11033.760000000002,1
1496,1638830940,48.575304968882406,12.684799997430098,108.82471001824007,263.06203473536505,11269.98,11041.38,1
1496,1638831410,48.209357827396715,14.238642642372534,110.06949647412719,262.3492913062335,11269.98,11033.760000000002,1
1496,1638831520,48.119605112883995,14.603294959435095,110.41231608557615,264.02657407859664,11269.98,11033.760000000002,1
1496,1638830260,49.07955880892479,10.336472360711348,107.1511274760653,268.65455711765344,11277.6,11056.62,1
1496,1638831570,48.07795715332031,14.770500183105467,110.42673878257351,266.79613410717025,11269.98,11033.760000000002,1
1496,1638831530,48.11128234863281,14.636878967285154,110.33472656307235,264.99109813096527,11269.98,11033.760000000002,1
1496,1638830480,48.92111206054688,11.103374774639423,107.74048853537224,268.4441550629133,11269.98,11049.000000000002,1
1496,1638830810,48.673828125,12.246516301081732,108.43494882292202,265.1708072830489,11277.6,11049.0,1
1496,1638831430,48.19315764863613,14.304922003495063,110.03101268089777,262.8325560508523,11277.6,11033.76,1
1496,1638831560,48.086413367319906,14.736680250901447,110.46536691939508,266.3140992730954,11269.98,11033.760000000002,1
1496,1638831510,48.1278076171875,14.570480346679688,110.3076168789318,263.8475901559063,11269.98,11033.760000000002,1
1496,1638830470,48.92825317382813,11.069288987379807,107.66919420741469,267.7976277775315,11277.6,11056.62,1
1496,1638830420,48.96462133375265,10.895474082545233,107.597554914918,267.15151713891066,11269.98,11049.000000000002,1
1496,1638830840,48.65118511652542,12.348126863178456,108.64689278658709,263.87116080513334,11277.6,11049.0,1
1496,1638830780,48.69648044392214,12.14437384354441,108.57486497828563,266.473053633878,11269.98,11049.000000000002,1
1496,1638830630,48.80987548828125,11.625436636117787,108.01976928177716,269.4075986962687,11277.6,11056.62,1
1496,1638831300,48.296969138969814,13.876672042043586,109.79887635452494,259.71322064418626,11269.98,11033.760000000002,1
1496,1638830200,49.1220703125,10.126929649939905,107.39332214691204,268.4688008296276,11277.6,11056.62,1
1496,1638831070,48.475496971001064,13.119916413959706,109.33292826152383,259.50882696565884,11277.6,11049.0,1
1496,1638831130,48.42951965332031,13.31719031700721,109.33292826152383,259.50882696565884,11277.6,11041.38,1
1496,1638830960,48.559849625926894,12.752669484991774,108.96709246422957,262.7419171867708,11269.98,11049.0,1
1496,1638830730,48.73439025878906,11.972351074218748,108.4000761677558,267.28571598968307,11269.98,11041.38,1
1496,1638830220,49.10755920410156,10.198270357572117,107.11082960232416,267.51978369028865,11269.98,11064.24,1
1496,1638831420,48.20107152906514,14.272396689967106,110.03101268089777,262.8325560508523,11269.98,11033.760000000002,1
1496,1638830210,49.11492919921875,10.161930964543268,107.18354101632977,268.16303322574856,11277.6,11056.62,1
1496,1638830880,48.62083305746821,12.483215332031248,108.82471001824007,263.06203473536505,11269.98,11049.0,1
1496,1638830270,49.072436316538656,10.371599699321543,107.11883233555166,269.1461666763794,11269.98,11049.000000000002,1
1496,1638830670,48.77976239737818,11.764478181537829,108.19348700341324,270.21633263134737,11269.98,11049.000000000002,1
1496,1638831010,48.52162170410156,12.91985144981971,109.04028879194344,261.76910585094964,11277.6,11041.38,1
1496,1638831460,48.16868591308594,14.404766376201925,110.13630342824814,263.0092119927573,11277.6,11033.76,1
1496,1638830350,49.01489775059586,10.652835243626644,107.35402463626131,267.333238907014,11277.6,11056.62,1
1496,1638830590,48.83986133640096,11.486061497738485,107.98326313257289,268.2700915297052,11277.6,11049.0,1
1496,1638831380,48.23309326171875,14.140953650841345,109.94427509476299,259.4042742209915,11277.6,11033.76,1
1496,1638830850,48.64366149902344,12.381591796874998,108.68267455325869,263.3837728520067,11269.98,11049.0,1
1496,1638830700,48.75718688964844,11.868262657752405,108.1920245022956,268.58953239662293,11277.6,11049.0,1
1496,1638831590,48.06134033203125,14.836898803710938,110.4915520235965,267.4579463898144,11277.6,11041.38,1
1496,1638831000,48.52921825344279,12.886818333675985,109.04028879194344,261.76910585094964,11277.6,11049.0,1
1496,1638830390,48.98616027832031,10.791954627403843,107.55893483380406,266.0153064045928,11277.6,11056.62,1
1496,1638831110,48.44462585449219,13.252469576322115,109.33292826152383,259.50882696565884,11269.98,11033.760000000002,1
1496,1638830450,48.94274178197829,11.000205592105262,107.597554914918,267.15151713891066,11277.6,11056.62,1
1496,1638830890,48.61324504270392,12.516969379625822,108.78862198216852,263.54901349984834,11269.98,11041.38,1
1496,1638831500,48.13622426178495,14.536320612980768,110.24145247429328,263.1867549310492,11277.6,11033.76,1
1496,1638830720,48.74208068847656,11.937279334435095,108.29537350946134,267.12377760579466,11269.98,11049.0,1
1496,1638830650,48.79481506347656,11.695087139423075,108.19348700341324,270.21633263134737,11277.6,11049.000000000002,1
1496,1638830860,48.63614874371027,12.415056730571544,108.68267455325869,263.3837728520067,11277.6,11049.0,1
1496,1638830770,48.70431518554688,12.109046349158652,108.33007564013913,266.6353872288731,11269.98,11041.38,1
1496,1638831270,48.32011413574219,13.779813326322115,109.73036125473106,259.0551197830113,11277.6,11041.38,1
1496,1638831320,48.28079223632813,13.944044846754807,109.79887635452494,259.71322064418626,11277.6,11033.760000000002,1
1496,1638831480,48.15242444054555,14.47075477013221,110.24145247429328,263.1867549310492,11277.6,11041.38,1
1496,1638830440,48.95022583007813,10.964496319110577,107.597554914918,267.15151713891066,11277.6,11056.62,1
1496,1638830680,48.77224731445313,11.798893855168268,108.26185031780187,269.23907291382517,11277.6,11049.0,1
1496,1638830540,48.87673070875265,11.313099108244245,107.84500707216871,268.60135624403654,11269.98,11049.000000000002,1
1496,1638830690,48.764493263373936,11.834660580283716,108.1920245022956,268.58953239662293,11277.6,11049.0,1
1496,1638831240,48.34408000364142,13.679640920538649,109.58502328850432,259.36652287749723,11277.6,11041.38,1
1496,1638830250,49.08659362792969,10.301724947415863,107.18354101632977,268.16303322574856,11277.6,11049.000000000002,1
1496,1638830370,49.00042000463454,10.723017642372533,107.31439186911251,266.1978038159261,11277.6,11056.62,1
1496,1638831290,48.30473327636719,13.844181941105768,109.73036125473106,259.0551197830113,11277.6,11041.38,1
1496,1638830180,49.13667840472722,10.05646555047286,107.5695194856415,269.268560253967,11277.6,11056.62,1
1496,1638831550,48.09480285644531,14.70293426513672,110.36160327538616,266.13466492082915,11277.6,11033.76,1
1496,1638830950,48.56758117675781,12.718717134915865,108.96709246422957,262.7419171867708,11269.98,11041.38,1
1496,1638831330,48.27305603027344,13.976229154146633,109.79887635452494,259.71322064418626,11269.98,11033.760000000002,1
1496,1638830760,48.71186828613281,12.074678861177885,108.43494882292202,266.79762205165656,11277.6,11041.38,1
1496,1638831090,48.46000671386719,13.186340332031248,109.22568101932642,259.3389711315867,11277.6,11049.0,1
1496,1638830970,48.55238342285156,12.78526893028846,108.96709246422957,262.7419171867708,11269.98,11041.38,1
1496,1638831140,48.42146301269531,13.351487379807693,109.37060073474049,259.023448017325,11269.98,11033.760000000002,1
1496,1638831170,48.398220256223524,13.450662713301805,109.51587300958269,258.7095860390457,11277.6,11041.38,1
1496,1638831260,48.3284912109375,13.745023287259615,109.83739020454746,259.22924532607374,11269.98,11041.38,1
1496,1638831370,48.24137878417969,14.106867863581732,109.94427509476299,259.4042742209915,11277.6,11033.76,1
1496,1638830510,48.89898267842955,11.208078484786183,107.77400679339706,267.95422058013827,11277.6,11056.62,1
1496,1638831470,48.16067504882813,14.437232384314905,110.24145247429328,263.1867549310492,11277.6,11033.76,1
1496,1638831230,48.351854227356995,13.64675421463816,109.58502328850432,259.36652287749723,11277.6,11041.38,1
1496,1638830240,49.09355163574219,10.267427884615383,107.11082960232416,267.51978369028865,11277.6,11056.62,1
1496,1638830750,48.71942138671875,12.040381798377405,108.43494882292202,266.79762205165656,11269.98,11049.000000000002,1
1496,1638830290,49.05780029296875,10.443702110877405,107.19108633271848,269.7894623234153,11269.98,11049.000000000002,1
1496,1638830820,48.66627502441406,12.280531663161053,108.57572441068108,264.8462437456976,11277.6,11049.0,1
1496,1638830910,48.59811556541313,12.583754690069899,108.82471001824007,263.06203473536505,11277.6,11049.0,1
1496,1638830500,48.90641784667969,11.172954852764423,107.74048853537224,268.4441550629133,11269.98,11049.000000000002,1
1496,1638830190,49.12930297851562,10.091857910156248,107.6026231700328,268.7781592131244,11277.6,11056.62,1
1496,1638830570,48.85452529131357,11.417396946957235,107.87869659584135,268.11170902331696,11277.6,11049.0,1
1496,1638831350,48.25707387115995,14.04226202713816,109.90558817986908,259.88792359240057,11277.6,11041.38,1
1496,1638830830,48.65885925292969,12.313842773437498,108.61124297276518,264.35865129175903,11269.98,11041.38,1
1496,1638830400,48.97915649414063,10.825829139122595,107.55893483380406,266.0153064045928,11277.6,11056.62,1
1496,1638830310,49.04342651367188,10.513986440805287,107.22343619113148,269.2980443653321,11277.6,11056.62,1
1496,1638831050,48.49076843261719,13.053940993088947,109.11403106596413,260.79672492204463,11277.6,11049.0,1
1496,1638830560,48.86215209960938,11.381624661959133,107.87869659584135,268.11170902331696,11277.6,11049.0,1
1496,1638831100,48.45226740432998,13.219732987253288,109.33292826152383,259.50882696565884,11269.98,11041.38,1
1496,1638831280,48.31233137744968,13.812271921258226,109.73036125473106,259.0551197830113,11277.6,11041.38,1
1496,1638831220,48.35986121226165,13.613217002467106,109.58502328850432,259.36652287749723,11269.98,11033.760000000002,1
1496,1638830380,48.99343716896186,10.756988525390623,107.42004117521536,266.35136271253674,11269.98,11049.000000000002,1
1496,1638831390,48.22531127929688,14.173067533052885,109.90558817986908,259.88792359240057,11277.6,11033.76,1
1496,1638830340,49.02220645193326,10.617274234169408,107.28849134731243,268.31546740960897,11277.6,11056.62,1
1496,1638830170,49.14390563964844,10.021644005408652,107.5695194856415,269.268560253967,11269.98,11056.62,1
1496,1638831340,48.26541137695313,14.007779634915865,109.90558817986908,259.88792359240057,11269.98,11033.760000000002,1
1496,1638830520,48.89148776814089,11.243567215768914,107.84500707216871,268.60135624403654,11277.6,11056.62,1
1496,1638830410,48.97178649902344,10.861112154447117,107.52556837372288,266.50582617737757,11269.98,11049.000000000002,1
1496,1638830900,48.60552978515625,12.551034780649035,108.82471001824007,263.06203473536505,11277.6,11049.0,1
1496,1638830580,48.84712348550054,11.452090614720394,107.87869659584135,268.11170902331696,11269.98,11049.000000000002,1
1496,1638830920,48.59028625488281,12.618431678185095,108.71858897867985,262.89648800264456,11277.6,11049.0,1
1496,1638830610,48.82489013671875,11.555926983173075,108.05367582131176,268.9184353466668,11269.98,11049.000000000002,1
1496,1638831030,48.50617489572298,12.986996299342106,109.07709131980774,261.28286128524775,11269.98,11041.38,1
1496,1638830320,49.036451436705505,10.547959177117598,107.36056226511394,268.9597659319082,11269.98,11049.000000000002,1
1496,1638831250,48.33604431152344,13.713472806490385,109.73036125473106,259.0551197830113,11269.98,11033.760000000002,1
1496,1638830640,48.80243333719545,11.659891228926805,108.08979769975792,270.056151588901,11269.98,11049.000000000002,1
1496,1638831020,48.5137939453125,12.953937237079327,109.04028879194344,261.76910585094964,11269.98,11041.38,1
1496,1638830740,48.72715759277344,12.005310058593748,108.33007564013913,266.6353872288731,11277.6,11049.0,1
1496,1638831160,48.40617370605469,13.416771521935095,109.37060073474049,259.023448017325,11277.6,11041.38,1
1497,1638830750,43.25312727588718,77.37357003348214,261.98479544539583,217.6785153058696,12192.0,12047.22,1
1497,1638831230,42.79975891113281,76.28144697709517,245.4016689739917,221.22407980391148,12192.0,12070.08,1
1497,1638830260,43.38207697464248,78.7025887625558,263.02436396605583,220.26915772952358,12192.0,12047.22,1
1497,1638830950,43.15177917480469,76.86456724654799,226.95568139752288,223.84699290409569,12192.0,12054.84,1
1497,1638831410,42.65007019042969,75.84149447354403,245.04764693899867,220.72105761936984,12192.0,12077.7,1
1497,1638831570,42.516345007944906,75.45442093250364,244.88516511385544,218.1727830548174,12192.0,12077.7,1
1497,1638830770,43.24763488769531,77.32152184774709,261.98479544539583,217.6785153058696,12192.0,12054.84,1
1497,1638831150,42.86618507514565,76.47870744977678,245.27110298812687,222.58845140876147,12192.0,12062.46,1
1497,1638830630,43.28562927246094,77.69333240597747,262.19252697907467,219.6459007655022,12192.0,12047.22,1
1497,1638830810,43.23674011230469,77.21491614053416,261.869897645844,218.2601045644394,12192.0,12054.84,1
