icao24,time,lat,lon,heading,velocity,baroaltitude,geoaltitude,label
8,1638831650,41.498165893554685,30.82365442338423,265.45479725882564,186.64684985739228,8351.52,8473.44,0
13,1638831650,41.97987060546875,30.37477552823153,75.24781140464184,259.08224429493987,9906.0,9974.58,0
7,1638831650,40.414188501390356,31.32103546031605,111.28748994500226,247.57415308015322,11277.6,11384.28,0
9,1638831650,41.82821272510593,32.22623021666061,117.49099731224264,246.74621371050114,11399.52,11490.96,0
10,1638831650,41.25472717285156,33.607377734375,127.75854060106003,244.04836550304196,11887.2,11993.88,0
5,1638831650,39.721630859375,33.44079156334919,139.52511601810193,218.76162610913207,11887.2,12031.98,0
3,1638831650,38.934944592492045,28.17372294921875,139.95486491061683,217.50816963030465,11887.2,11910.06,0
4,1638831650,39.57162170410156,27.197034398352585,146.6256541974991,207.9840734967193,11277.6,11292.84,0
6,1638831650,40.547048588122344,29.471836685458097,342.99800187332505,231.34662024654423,7566.660000000001,7658.1,0
4,1638831660,39.55701904296875,27.21506630647079,145.38069725142677,208.99247230380905,11277.6,11292.84,0
5,1638831660,39.708503128310376,33.461381640625,139.44325710902086,219.1586741459088,11887.2,12031.98,0
6,1638831660,40.56638793945312,29.459428515625,345.1822286507068,231.451867686344,7528.56,7627.620000000001,0
3,1638831660,38.92186341366525,28.19362041015625,139.8554079421319,217.178144212447,11887.2,11910.06,0
11,1638831660,38.27911666611493,30.981824437415078,16.17017509502961,238.88936827176417,12207.24,12374.88,0
12,1638831660,41.427491061970336,33.17385472966974,128.76764933884382,259.3766528852383,12504.42,12550.14,0
14,1638831660,40.8380466267214,29.746557310901988,116.4496898530108,238.88936827176417,8199.12,8282.94,0
8,1638831660,41.49381713867188,30.801369655539773,265.45479725882564,186.64684985739228,8252.460000000001,8397.240000000002,0
7,1638831660,40.41004535222457,31.34837643599077,111.1530809078592,247.97866308421192,11277.6,11384.28,0
15,1638831660,42.048451362221925,28.94457568132268,132.14000650243312,222.08438485231028,11887.2,11856.72,0
10,1638831660,41.24509939420021,33.63153517178622,127.8070415315011,244.74329810083893,11887.2,11993.88,0
9,1638831660,41.82107238769531,32.25643390891335,117.56027205180072,245.76508412861972,11430.0,11506.2,0
13,1638831660,41.98930053710937,30.403240105646304,76.95940697372022,259.45720281861543,9944.1,10012.68,0
2,1638831660,39.364804077148435,29.869219881538722,172.95096902789018,191.78406030351752,11887.2,12001.5,0
1,1638831660,41.12406357587393,33.93434584073153,127.9509690278902,246.82917927675044,11277.6,11407.14,0
1,1638831670,41.098506397311965,33.99770449440696,127.9509690278902,246.82917927675044,11277.6,11407.14,0
2,1638831670,39.346373270325735,29.87648173828125,173.04810575455306,191.14168320186292,11887.2,12001.5,0
3,1638831670,38.90882878707627,28.213823046875,139.9387007498937,216.7834636341157,11887.2,11910.06,0
4,1638831670,39.54366165419756,27.233354296875,141.99707237861608,212.202888813063,11277.6,11300.46,0
6,1638831670,40.58652488579184,29.449739184570312,352.2553283749431,233.06376595001583,7490.46,7589.52,0
5,1638831670,39.695142636056666,33.48231669921875,139.62436020290332,219.08937037936636,11887.2,12031.98,0
15,1638831670,42.03773193359375,28.96752677112926,131.96502460040304,222.2473946984296,11887.2,11856.72,0
9,1638831670,41.814759128376586,32.283014203306685,117.70510575889791,245.43064158573085,11460.48,11544.3,0
10,1638831670,41.2326171875,33.66249248046875,128.17493487682134,243.86338911198655,11887.2,12001.5,0
8,1638831670,41.48914794921875,30.77727464044744,265.5625832187776,186.02004135735527,8153.400000000001,8298.18,0
13,1638831670,41.99808184090307,30.43258440225291,79.11151256881867,259.81055213577247,9982.2,10043.16,0
7,1638831670,40.40520391949152,31.380586352539062,111.24286760471097,248.58321815055558,11269.98,11384.28,0
14,1638831670,40.831529313426906,29.775458844549004,116.60896141801166,240.16846280095712,8282.94,8359.14,0
11,1638831670,38.30123596191406,30.98491783577128,16.39237368003703,239.5132951927665,12199.62,12352.02,0
12,1638831670,41.3985107421875,33.24391337890625,128.76764933884382,259.3766528852383,12489.18,12542.52,0
12,1638831680,41.38692932128906,33.2718064453125,128.67164506705353,259.12944998122884,12496.8,12542.52,0
11,1638831680,38.313844635527005,30.98672051842731,16.62705943287245,239.6299422272147,12192.0,12344.4,0
14,1638831680,40.825070190429685,29.80372783203125,116.6879876959237,240.80872944677725,8366.76,8450.580000000002,0
1,1638831680,41.08468038268008,34.0319119251598,127.9509690278902,246.82917927675044,11277.6,11407.14,0
2,1638831680,39.32937316894531,29.883191624915078,172.90803686688128,191.29228046139957,11887.2,11993.88,0
7,1638831680,40.400967665850104,31.407927328213777,111.60077149637078,248.38458833489477,11269.98,11384.28,0
10,1638831680,41.22231750488281,33.68837138671875,127.70459994714764,244.5037191580139,11887.2,12001.5,0
15,1638831680,42.0261962890625,28.992183587091617,132.24741979493302,222.35847220811573,11887.2,11864.34,0
8,1638831680,41.484799194335935,30.7548650279652,265.5625832187776,186.02004135735527,8054.34,8191.5,0
13,1638831680,42.00669400489936,30.464713024618465,81.18469854188113,259.5691468812325,10035.54,10096.5,0
9,1638831680,41.807217665850104,32.3145679596657,117.70510575889791,245.43064158573085,11483.34,11567.16,0
6,1638831680,40.60776977539063,29.443315234375,359.4690721473252,234.88453032769067,7444.740000000001,7543.800000000001,0
3,1638831680,38.895188981395656,28.23378154296875,140.02228380151902,216.38926399725648,11887.2,11910.06,0
4,1638831680,39.53165117684057,27.25160380859375,139.60370776010097,214.3471350587845,11277.6,11300.46,0
5,1638831680,39.68235473632812,33.50229111752717,139.62436020290332,219.08937037936636,11887.2,12031.98,0
5,1638831690,39.66884062168961,33.523393359375,139.8055710922652,219.022356803511,11887.2,12031.98,0
4,1638831690,39.51746826171875,27.2737595703125,139.60370776010097,214.3471350587845,11277.6,11308.08,0
6,1638831690,40.62874776549258,29.440438259055398,366.8865612519428,236.26773335702296,7414.26,7513.320000000001,0
3,1638831690,38.882433668233574,28.25361796875,139.92243295136527,216.05877580345705,11887.2,11910.06,0
11,1638831690,38.313844635527005,30.98672051842731,16.86152203091238,239.7507734838985,12192.0,12344.4,0
14,1638831690,40.81889038085937,29.83076640625,116.84483522901716,242.09068322982904,8450.58,8526.78,0
12,1638831690,41.37411193847656,33.30323955078125,128.13038743440262,259.5082707900865,12496.8,12550.14,0
15,1638831690,42.015306168895656,29.015284200127184,132.24741979493302,222.35847220811573,11879.58,11856.72,0
10,1638831690,41.21139557402012,33.715930146928265,127.54835102557747,244.72096078697572,11887.2,12001.5,0
8,1638831690,41.48031311035156,30.73201845925071,265.1949775147894,185.28418920444972,7955.280000000001,8092.44,0
13,1638831690,42.014157104492185,30.495437870649855,82.70459994714763,259.9419584807424,10073.64,10134.6,0
9,1638831690,41.801212427171606,32.33967044195131,117.740266967969,244.94061254802963,11498.58,11590.02,0
7,1638831690,40.395800367452324,31.44007482244318,111.95921206801547,248.19605597582427,11269.98,11384.28,0
2,1638831690,39.31211547851562,29.890058079993207,172.86489444020663,190.80061419075923,11879.58,12001.5,0
1,1638831690,41.06869201660156,34.071733203125,127.89727103094764,247.2837258737838,11277.6,11407.14,0
2,1638831700,39.296515823622876,29.89625712890625,172.6810615684853,190.46160532134388,11887.2,12001.5,0
1,1638831700,41.06869201660156,34.071733203125,127.89727103094764,247.2837258737838,11277.6,11407.14,0
3,1638831700,38.869585250595854,28.2737595703125,139.7388122765532,216.12432689169225,11894.82,11917.68,0
6,1638831700,40.65183767545021,29.441312171519886,14.289153328819019,237.6266454973993,7383.780000000001,7475.22,0
5,1638831700,39.65548012943591,33.54408427734375,139.8055710922652,219.022356803511,11887.2,12031.98,0
4,1638831700,39.504330444335935,27.29423951893682,139.5201021028355,214.743739019562,11277.6,11308.08,0
8,1638831700,41.47585883706303,30.7096059434048,265.1174449791395,184.28963715078635,7863.84,7985.76,0
7,1638831700,40.39091238248146,31.469725423916902,112.29383820604522,248.52026697285083,11277.6,11391.9,0
15,1638831700,42.00422673629502,29.03885370639535,132.3152327454104,221.92354268348635,11887.2,11864.34,0
9,1638831700,41.79371751688295,32.37109645030887,117.63008021881916,244.78433131767468,11529.06,11620.500000000002,0
10,1638831700,41.20071105957031,33.7429978515625,127.54835102557747,244.72096078697572,11887.2,12001.5,0
13,1638831700,42.02088623046875,30.526399340820312,84.56335450549376,260.5843402672174,10119.36,10180.32,0
12,1638831700,41.3661817647643,33.32298164950284,128.03385189146383,259.2661030989578,12496.8,12550.14,0
14,1638831700,40.8121635824947,29.85985381969105,116.93233310110996,244.3586149155012,8511.54,8602.980000000001,0
11,1638831700,38.313844635527005,30.98672051842731,16.86152203091238,239.7507734838985,12192.0,12344.4,0
14,1638831710,40.80515747070312,29.890092578125,117.01828425567416,246.627129308941,8564.880000000001,8648.7,0
11,1638831710,38.39209894729873,30.998602471127718,16.43207493325822,237.9796180095323,12192.0,12352.02,0
12,1638831710,41.353512573242185,33.35475322265625,127.7891336992542,259.2390729138252,12496.8,12550.14,0
1,1638831710,41.05032483117055,34.117118390447445,128.05225299454708,247.07070897135287,11277.6,11407.14,0
2,1638831710,39.278744506835935,29.903432740319293,172.63718227302914,189.9705435922056,11887.2,12001.5,0
8,1638831710,41.471432495117185,30.68669985573509,266.1119988390932,182.896607139693,7780.02,7909.56,0
13,1638831710,42.026974487304685,30.557922611860796,86.14858098619501,260.7544723781762,10157.46,10218.42,0
9,1638831710,41.7866943359375,32.400504620916195,117.66518620157925,244.29409756366616,11551.92,11643.36,0
10,1638831710,41.18998154462393,33.76998787508878,127.86111467509512,244.2883734597374,11887.2,12001.5,0
15,1638831710,41.99300842285156,29.062595962801847,132.24741979493302,222.35847220811573,11887.2,11864.34,0
7,1638831710,40.38597784527277,31.499376025390625,112.40519241117244,248.63029356782306,11277.6,11391.9,0
5,1638831710,39.642678264036014,33.56410380859375,139.62436020290332,219.08937037936636,11887.2,12039.6,0
6,1638831710,40.673779296875,29.4458787109375,21.61308191773434,237.8920892585628,7345.68,7437.12,0
4,1638831710,39.491709356792896,27.31398173828125,139.436791179256,215.14081982874583,11277.6,11308.08,0
3,1638831710,38.85682373046875,28.291786171025816,139.63843101936826,215.7957951053907,11887.2,11910.06,0
3,1638831720,38.843143579515356,28.31361552734375,139.63843101936826,215.7957951053907,11879.58,11902.44,0
5,1638831720,39.629574584960935,33.58456916185462,139.5424465148954,219.48585136567988,11887.2,12031.98,0
4,1638831720,39.47874145507812,27.33430379161005,139.53775753812636,215.4679584055982,11285.22,11308.08,0
6,1638831720,40.69610885361493,29.45460812544389,28.510140091453547,237.92678422846757,7307.58,7406.64,0
12,1638831720,41.34616430250264,33.37335646084872,127.6921965375722,258.9996144107029,12496.8,12550.14,0
11,1638831720,38.4142578125,31.001707302989132,16.31393337033625,237.92251434033983,12199.62,12359.64,0
14,1638831720,40.7986572265625,29.91798564453125,116.98473253198858,247.1190906140048,8648.7,8732.52,0
9,1638831720,41.779598999023435,32.43009280007102,117.73580574048351,243.31391811928475,11574.78,11666.22,0
10,1638831720,41.17964694782839,33.795768292791195,127.91538159177526,243.8336761179713,11887.2,12001.5,0
8,1638831720,41.46771219544491,30.665596756904076,266.8210789639506,181.79449297132905,7703.820000000001,7833.360000000001,0
7,1638831720,40.38108520507812,31.5285203125,112.38075692880716,249.13275031423376,11277.6,11391.9,0
15,1638831720,41.98164890095339,29.086950828942587,132.07256865983345,222.52015171499505,11887.2,11864.34,0
13,1638831720,42.032344287936965,30.58945894803779,87.89761568933845,259.90862262928465,10218.42,10271.76,0
1,1638831720,41.05032483117055,34.117118390447445,128.05225299454708,247.07070897135287,11277.6,11407.14,0
2,1638831720,39.2605712890625,29.91077686183764,172.63718227302914,189.9705435922056,11887.2,12009.12,0
2,1638831730,39.24316695908368,29.91774150390625,172.63718227302914,189.9705435922056,11894.82,12009.12,0
1,1638831730,41.02593145855402,34.17748077281605,128.05225299454708,247.07070897135287,11277.6,11407.14,0
5,1638831730,39.61684177204714,33.604448046875,139.46081554822712,219.88279978829564,11887.2,12031.98,0
4,1638831730,39.46633605957031,27.35364928243886,139.55529991384455,216.1921990635412,11285.22,11315.7,0
6,1638831730,40.71571044921875,29.466264453125,36.725094837684,237.09222485498768,7269.48,7360.92,0
3,1638831730,38.83048137082892,28.33375712890625,139.90606051775111,215.33410631359283,11887.2,11910.06,0
9,1638831730,41.77235003972457,32.46039230332486,117.80697380735091,242.33412648946455,11605.26,11696.7,0
7,1638831730,40.375969114141945,31.55892691761364,112.2214298666459,250.02841566800146,11277.6,11391.9,0
15,1638831730,41.97061602059057,29.110328713208574,132.3152327454104,221.92354268348635,11887.2,11864.34,0
10,1638831730,41.16903303760593,33.8223602006392,127.8070415315011,244.74329810083893,11887.2,12001.5,0
8,1638831730,41.4636962890625,30.642130320046164,267.35361096761125,180.33176608594255,7612.38,7741.920000000001,0
13,1638831730,42.037232272907836,30.622609554414968,89.31305669898038,259.09158774431296,10287.0,10340.34,0
11,1638831730,38.43655090332031,31.004903602892288,16.418786730238786,238.49083045355007,12199.62,12352.02,0
14,1638831730,40.79191335904396,29.946932954545453,116.95130896755217,247.61113975186703,8755.380000000001,8846.820000000002,0
12,1638831730,41.329358944650416,33.41574121537642,127.8915602984326,258.3292759369592,12489.18,12542.52,0
12,1638831740,41.318046750860695,33.444205792791195,127.6970369701382,257.8495061957975,12496.8,12550.14,0
11,1638831740,38.45778415485964,31.007976675016984,16.40555309049008,239.00205620856764,12199.62,12352.02,0
14,1638831740,40.785023627846925,29.976645978338066,117.06069245457498,247.76160021343907,8854.44,8938.26,0
2,1638831740,39.22825317382812,29.92373356402853,172.58477128865238,191.1061547524224,11894.82,12016.74,0
1,1638831740,41.02593145855402,34.17748077281605,128.05225299454708,247.07070897135287,11277.6,11407.14,0
15,1638831740,41.959591674804685,29.133632561700992,132.49070055686792,221.7648727049876,11887.2,11864.34,0
9,1638831740,41.76541375628972,32.48919947765262,117.73128684578482,241.68722524614864,11628.12,11719.56,0
13,1638831740,42.04104955640889,30.65288583075945,91.38764751784625,257.96014658575444,10347.96,10408.92,0
8,1638831740,41.460400390625,30.62228002263849,267.43739944338785,179.215412485736,7536.18,7650.48,0
10,1638831740,41.15795360500529,33.85001328790838,127.90929028386826,244.98368985992585,11887.2,12001.5,0
7,1638831740,40.370968627929685,31.58937236328125,112.08685203021996,250.42301625436352,11277.6,11391.9,0
6,1638831740,40.734514449814604,29.481200033291902,43.221263895024,234.13552374672847,7231.38,7322.82,0
4,1638831740,39.45362962625794,27.373491015625,139.47245984834382,216.58907752224957,11277.6,11308.08,0
5,1638831740,39.603390502929685,33.62588730893342,138.91987809286974,220.10373366830413,11887.2,12039.6,0
3,1638831740,38.81809692382812,28.351613892663043,140.0744844806103,214.54581925545463,11879.58,11910.06,0
3,1638831750,38.80441211765095,28.3733689453125,140.15914032433585,214.1524071730429,11887.2,11917.68,0
5,1638831750,39.590027683064086,33.647416796875,138.6598082540901,220.5834191641333,11887.2,12039.6,0
6,1638831750,40.75297241210937,29.49775859375,44.77226758899614,231.74489356718897,7193.280000000001,7284.72,0
4,1638831750,39.44026913400424,27.39442607421875,139.47245984834382,216.58907752224957,11277.6,11308.08,0
11,1638831750,38.478686109639824,31.01100322265625,16.523161222747426,239.0599749712316,12192.0,12352.02,0
12,1638831750,41.31064494504767,33.462932488458804,127.353249493751,257.5924860719782,12504.42,12565.38,0
14,1638831750,40.77824096679688,30.0056931640625,117.10272896905238,248.89621109264817,8938.26,9029.7,0
7,1638831750,40.3661465919624,31.61872749911221,112.06319785160936,250.92607794257412,11277.6,11391.9,0
10,1638831750,41.147335815429685,33.876420703125,128.11320887605598,245.46690264090492,11887.2,12001.5,0
13,1638831750,42.044369506835935,30.68632532182173,93.03903697375144,257.42430089331,10408.92,10454.64,0
8,1638831750,41.45632629394531,30.59830985218395,267.21654605857566,178.32445096299992,7444.740000000001,7566.660000000001,0
9,1638831750,41.758724975585935,32.51698466796875,117.76702310223826,241.19726860453707,11650.98,11742.420000000002,0
15,1638831750,41.94808473748676,29.157659347747096,132.66640713856464,221.6083793811784,11887.2,11864.34,0
2,1638831750,39.21090625827595,29.9307419921875,172.76817824260297,191.44407891690727,11887.2,12009.12,0
1,1638831750,41.00712280273437,34.22377177734375,128.25424946167993,247.55617152951004,11277.6,11414.76,0
2,1638831760,39.20097045898437,29.93471989215353,172.76817824260297,191.44407891690727,11887.2,12009.12,0
1,1638831760,41.00712280273437,34.22377177734375,128.2001690855931,248.0094373554299,11277.6,11414.76,0
3,1638831760,38.791517147775416,28.3929001953125,140.15914032433585,214.1524071730429,11894.82,11925.3,0
6,1638831760,40.770871747550316,29.514159017666902,44.84192681281743,231.3224945767544,7155.18,7254.24,0
5,1638831760,39.57755168332892,33.66761943359375,138.48019824834302,220.6648951764436,11887.2,12039.6,0
4,1638831760,39.427609252929685,27.41419350373641,139.47245984834382,216.58907752224957,11277.6,11308.08,0
7,1638831760,40.36117248535156,31.64930888671875,111.95268214693408,250.81904923863704,11269.98,11384.28,0
9,1638831760,41.75191360732256,32.545344724291425,117.83891540077929,240.21765020618253,11673.84,11765.28,0
10,1638831760,41.136586127846925,33.90313468128551,127.90325367470923,246.1337064579629,11887.2,12001.5,0
15,1638831760,41.93719151383739,29.180526240007268,132.55914412618648,221.33111523192224,11887.2,11864.34,0
13,1638831760,42.046383666992185,30.71254269575639,94.91550529795599,257.018241984296,10447.02,10500.36,0
8,1638831760,41.45266418457031,30.576898996803976,267.146912223268,177.32120404969027,7360.92,7482.84,0
14,1638831760,40.77119140625,30.03584453125,117.06931061208772,249.3879499899465,9006.84,9083.04,0
11,1638831760,38.495053100585935,31.01251450619905,11.435084697593663,236.49599157022527,12192.0,12344.4,0
12,1638831760,41.29826204978813,33.49464302645597,127.45099777093225,257.8292501044985,12496.8,12557.76,0
12,1638831770,41.28397051277807,33.53116008300781,127.45099777093225,257.8292501044985,12496.8,12557.76,0
11,1638831770,38.522702026367185,31.01161888162364,364.8935154276716,232.7521637677784,12192.0,12344.4,0
14,1638831770,40.76450805664063,30.06434794921875,117.14439861953338,250.03096011428454,9090.66,9182.1,0
2,1638831770,39.186745646848514,29.940385546875,172.72472638556155,190.9527840481852,11887.2,12009.12,0
1,1638831770,40.98161372815148,34.28653256392045,128.2001690855931,248.0094373554299,11277.6,11414.76,0
13,1638831770,42.048397827148435,30.750370621004972,96.78948119559696,256.38564047304743,10507.98,10553.7,0
15,1638831770,41.92592587228548,29.20409574627544,132.66640713856464,221.6083793811784,11887.2,11864.34,0
8,1638831770,41.44895164360434,30.55541410565044,266.6512728867126,177.1699704118975,7269.48,7383.780000000001,0
7,1638831770,40.356370622020656,31.678652925248578,112.08685203021996,250.42301625436352,11269.98,11384.28,0
10,1638831770,41.12577514648437,33.93019267578125,127.9509690278902,246.82917927675044,11887.2,11993.88,0
9,1638831770,41.74516353283898,32.57325766260902,117.91137272281124,239.2384288508901,11704.32,11795.76,0
3,1638831770,38.77848252118644,28.4126755859375,140.35954173573637,214.81732541584736,11894.82,11925.3,0
6,1638831770,40.78895263671875,29.52906962890625,39.89625684833332,231.5176240457828,7117.08,7208.519999999999,0
5,1638831770,39.56461791992188,33.68876015412704,138.30071684464042,220.74863629199103,11887.2,12039.6,0
4,1638831770,39.41410677635063,27.43525859375,139.57273030926058,216.9164607897129,11277.6,11308.08,0
5,1638831780,39.552041057004764,33.7093064453125,138.30071684464042,220.74863629199103,11887.2,12039.6,0
4,1638831780,39.40121180647511,27.4554001953125,139.59004978999295,217.64074338302115,11277.6,11308.08,0
6,1638831780,40.808773803710935,29.541459765625,32.75097634278764,232.1058948085347,7071.360000000001,7162.8,0
3,1638831780,38.76484271550582,28.43238994140625,140.28998450789368,215.9346448873674,11887.2,11917.68,0
14,1638831780,40.757790568723514,30.093126025390625,117.02720733504796,248.25344995940367,9212.58,9296.4,0
12,1638831780,41.274892826403594,33.55431876331676,127.49382631090404,259.67319352811523,12496.8,12565.38,0
11,1638831780,38.545040893554685,31.00785725840693,360.2343143392379,229.6017062072793,12192.0,12344.4,0
7,1638831780,40.351513671875,31.70790263671875,112.24547247225968,249.525653471586,11269.98,11384.28,0
10,1638831780,41.12577514648437,33.93019267578125,127.9509690278902,246.82917927675044,11887.2,12001.5,0
15,1638831780,41.91459350585937,29.22782784090909,132.55914412618648,221.33111523192224,11887.2,11871.96,0
8,1638831780,41.44474487304688,30.53289126198509,265.6997225508144,179.5291569986773,7086.6,7208.52,0
13,1638831780,42.04928930250264,30.781272572220207,98.55959727075562,256.05161695328275,10553.7,10599.42,0
9,1638831780,41.738878980733574,32.59938212890625,117.83501494266808,238.5909240374084,11727.18,11803.38,0
1,1638831780,40.98161372815148,34.28653256392045,128.24673955889955,248.70600561272335,11277.6,11414.76,0
2,1638831780,39.16091613769531,29.950721717900816,172.76817824260297,191.44407891690727,11887.2,12009.12,0
2,1638831790,39.16091613769531,29.950721717900816,172.90803686688128,191.29228046139957,11887.2,12009.12,0
1,1638831790,40.98161372815148,34.28653256392045,128.24673955889955,248.70600561272335,11277.6,11414.76,0
5,1638831790,39.54003057964777,33.72889873046875,138.40082353195416,221.0678356349977,11887.2,12039.6,0
4,1638831790,39.3881306276483,27.47584697265625,139.50767544287257,218.03742191507595,11277.6,11308.08,0
6,1638831790,40.829098510742185,29.5496384765625,24.18429424827081,231.43268537462777,7025.64,7109.46,0
3,1638831790,38.75166843220339,28.4522263671875,140.20576793336943,216.32729767867392,11887.2,11925.3,0
13,1638831790,42.04952206369173,30.8139760605923,99.888961806622,255.45360249178003,10599.42,10652.76,0
9,1638831790,41.738878980733574,32.59938212890625,117.83501494266808,238.5909240374084,11727.18,11803.38,0
8,1638831790,41.44043258408368,30.51108554914608,264.8918960372009,183.4288916859209,6888.4800000000005,7002.780000000001,0
15,1638831790,41.90369873046875,29.250674409623578,132.49070055686792,221.7648727049876,11887.2,11871.96,0
10,1638831790,41.12577514648437,33.93019267578125,127.9509690278902,246.82917927675044,11887.2,12001.5,0
7,1638831790,40.34656982421875,31.7376267578125,112.26960840676988,249.02293715066003,11269.98,11384.28,0
11,1638831790,38.56690260030456,31.0012986328125,354.14063373339434,225.31244406316384,12192.0,12344.4,0
12,1638831790,41.261044311523435,33.58937236328125,127.7839264122093,260.3891432709901,12496.8,12565.38,0
